rank_code	ncbi_id	name	mean_percent
S	33964	Leuconostoc	0
S	33970	Melissococcus	0
S	339862	Desulfosporosinus	0
S	33989	Rickettsia	0
S	33990	Rickettsia	0
S	33995	Komagataeibacter	0
S	33996	Gluconacetobacter	0
S	34	Myxococcus	0
S	34003	Paracoccus	0
S	34004	Paracoccus	0
S	34018	Rhodospirillum	0
S	34020	Candidatus	0
S	34021	Candidatus	0
S	34029	Leptothrix	0
S	340345	Actinoalloteichus	0
S	34038	Rahnella	0
S	34062	Moraxella	0
S	34073	Variovorax	0
S	34085	Riemerella	0
S	34090	Pelodictyon	0
S	341045	Herbaspirillum	0
S	34105	Streptobacillus	0
S	342113	Burkholderia	0
S	343	Xanthomonas	0
S	345632	Geobacter	0
S	346	Xanthomonas	0
S	347	Xanthomonas	0
S	347534	Zobellella	0
S	348043	Streptomyces	0
S	348824	Rhizobium	0
S	349106	Psychrobacter	0
S	349221	Micavibrio	0
S	349751	Corynebacterium	0
S	351052	Alkalilimnicola	0
S	351604	Geobacter	0
S	351671	Xenorhabdus	0
S	351679	Xenorhabdus	0
S	35241	Lactococcus	0
S	352858	Bacillus	0
S	353	Azotobacter	0
S	35345	Lactococcus	0
S	353800	Halostagnicola	0
S	354	Azotobacter	0
S	354260	Lactococcus	0
S	354356	Niastella	0
S	355249	Streptomyces	0
S	35554	Geobacter	0
S	35623	Acholeplasma	0
S	356851	Micromonospora	0
S	356852	Micromonospora	0
S	35701	Heliobacterium	0
S	35703	Citrobacter	0
S	35746	Haloferax	0
S	35755	Corynebacterium	0
S	35757	Corynebacterium	0
S	35760	Bifidobacterium	0
S	357794	Psychromonas	0
S	357808	Roseiflexus	0
S	35793	Rickettsia	0
S	35795	Ehrlichia	0
S	35799	Nitrosospira	0
S	358	Agrobacterium	0
S	35806	Rhodovulum	0
S	35814	Bordetella	0
S	358220	Acidovorax	0
S	35841	Bacillus	0
S	359	Agrobacterium	0
S	359110	Pseudomonas	0
S	359303	Shewanella	0
S	359370	Microbulbifer	0
S	359408	Methylotenera	0
S	360911	Exiguobacterium	0
S	361183	Altererythrobacter	0
S	361575	Pseudarthrobacter	0
S	362257	Streptomyces	0
S	362787	Candidatus	0
S	362837	Spiroplasma	0
S	36343	Lactococcus	0
S	363555	Lactobacillus	0
S	363852	Pedobacter	0
S	364197	Pseudomonas	0
S	364317	Verminephrobacter	0
S	364410	Granulibacter	0
S	365349	Pelosinus	0
S	365617	Paenibacillus	0
S	366522	Sulfurospirillum	0
S	366602	Caulobacter	0
S	367190	Yersinia	0
S	36745	Clostridium	0
S	36746	Pseudomonas	0
S	367477	Microbacterium	0
S	367488	Blattabacterium	0
S	367806	Blattabacterium	0
S	36805	Microbacterium	0
S	36809	Mycobacteroides	0
S	36814	Mycolicibacterium	0
S	36822	Gordonia	0
S	36854	Desulfitobacterium	0
S	368607	Janthinobacterium	0
S	36861	Thiobacillus	0
S	36873	Paraburkholderia	0
S	369822	Rickettsia	0
S	370405	Gallionella	0
S	370526	Mycolicibacterium	0
S	370764	Microbacterium	0
S	372663	Isoptericola	0
S	373	Agrobacterium	0
S	37326	Nocardia	0
S	37329	Nocardia	0
S	37330	Nocardia	0
S	37332	Nocardia	0
S	37372	Helicobacter	0
S	373994	Rivularia	0
S	374106	Campylobacter	0
S	374162	Nostoc	0
S	374606	Aminobacter	0
S	37487	Marichromatium	0
S	374981	Synechococcus	0
S	375	Bradyrhizobium	0
S	375175	Lactobacillus	0
S	375286	Janthinobacterium	0
S	375929	Natranaerobius	0
S	376	Bradyrhizobium	0
S	37636	Thermus	0
S	376489	Halotalea	0
S	37692	Candidatus	0
S	37734	Enterococcus	0
S	377615	Thermobacillus	0
S	379064	Cyanobacterium	0
S	379067	Streptomyces	0
S	37919	Rhodococcus	0
S	37927	Sinomonas	0
S	37928	Arthrobacter	0
S	379347	Epibacterium	0
S	380	Sinorhizobium	0
S	380021	Pseudomonas	0
S	38027	Methanosarcina	0
S	381	Mesorhizobium	0
S	382	Sinorhizobium	0
S	38288	Corynebacterium	0
S	38289	Corynebacterium	0
S	38293	Photobacterium	0
S	38300	Streptomyces	0
S	38301	Corynebacterium	0
S	38302	Corynebacterium	0
S	38305	Corynebacterium	0
S	38310	Rhodococcus	0
S	38313	Shewanella	0
S	384	Rhizobium	0
S	386487	Candidatus	0
S	387092	Nitratiruptor	0
S	387093	Sulfurovum	0
S	387343	Halopiger	0
S	388357	Kocuria	0
S	388413	Algoriphagus	0
S	388452	Lactococcus	0
S	388640	Bartonella	0
S	388950	Pontibacter	0
S	389348	Candidatus	0
S	38986	Acholeplasma	0
S	390884	Echinicola	0
S	39152	Methanococcus	0
S	391613	Roseovarius	0
S	392416	Lactobacillus	0
S	392734	Terriglobus	0
S	393662	Congregibacter	0
S	393921	Porphyromonas	0
S	394751	Pseudoalteromonas	0
S	394958	Clostridium	0
S	395598	Pseudomonas	0
S	395922	Coraliomargarita	0
S	395961	Cyanothece	0
S	396	Rhizobium	0
S	39645	Mesorhizobium	0
S	396595	Thioalkalivibrio	0
S	39669	Methanosalsum	0
S	397260	Sphingomonas	0
S	39765	Hydrogenovibrio	0
S	39766	Sulfurimonas	0
S	39768	Blattabacterium	0
S	39775	Methylomicrobium	0
S	398	Rhizobium	0
S	398743	Zunongwangia	0
S	399	Neorhizobium	0
S	399497	Tessaracoccus	0
S	39950	Dialister	0
S	39960	Erythrobacter	0
S	399736	Agrococcus	0
S	399742	Enterobacter	0
S	400065	Streptococcus	0
S	400092	Pontibacter	0
S	400668	Marinomonas	0
S	40137	Oligotropha	0
S	401472	Corynebacterium	0
S	40214	Acinetobacter	0
S	40215	Acinetobacter	0
S	40216	Acinetobacter	0
S	402384	Halobacillus	0
S	40269	Aliivibrio	0
S	40318	Streptomyces	0
S	40324	Stenotrophomonas	0
S	403957	Virgibacillus	0
S	404011	Shewanella	0
S	404589	Anaeromyxobacter	0
S	405	Methylobacillus	0
S	405212	Alicyclobacillus	0
S	40542	Leptotrichia	0
S	40567	Actinosynnema	0
S	40576	Xenorhabdus	0
S	40577	Xenorhabdus	0
S	406552	Natrinema	0
S	407020	Sphingobium	0
S	407035	Salinicoccus	0
S	40754	Thioploca	0
S	408	Methylorubrum	0
S	408015	Streptomyces	0
S	40834	Borrelia	0
S	409322	Treponema	0
S	40988	Saccharomonospora	0
S	40989	Saccharomonospora	0
S	41	Stigmatella	0
S	410330	Calyptogena	0
S	411153	Gramella	0
S	412384	Bacillus	0
S	412593	Thermosulfidibacter	0
S	412690	Microterricola	0
S	41276	Brevundimonas	0
S	412963	Paraburkholderia	0
S	413497	Cronobacter	0
S	413501	Cronobacter	0
S	413502	Cronobacter	0
S	413503	Cronobacter	0
S	413810	Halalkalicoccus	0
S	413882	[Polyangium]	0
S	413888	Caldicellulosiruptor	0
S	413889	Caldicellulosiruptor	0
S	414	Methylococcus	0
S	41431	Cyanothece	0
S	414771	Paenibacillus	0
S	414778	Planococcus	0
S	414996	Actinopolyspora	0
S	415229	Pseudoxanthomonas	0
S	416273	Natronomonas	0
S	417368	Enterococcus	0
S	418008	Methanosarcina	0
S	418223	Methylobacterium	0
S	418699	Azoarcus	0
S	419475	Ochrobactrum	0
S	419479	Jiangella	0
S	41977	Azoarcus	0
S	420950	Methanolobus	0
S	421	Methylomonas	0
S	421767	Bacillus	0
S	42197	Actinosynnema	0
S	42253	Nitrospira	0
S	42256	Rubrobacter	0
S	423351	Mucilaginibacter	0
S	423605	Elusimicrobium	0
S	424182	Rhizobium	0
S	42422	Halobacteroides	0
S	42443	Roseobacter	0
S	42444	Marinovum	0
S	426	Methylosinus	0
S	426114	Thiomonas	0
S	426117	Methylobacterium	0
S	42684	Streptomyces	0
S	427923	Desulfurivibrio	0
S	42817	Corynebacterium	0
S	42838	Ammonifex	0
S	428411	Candidatus	0
S	428712	Jonquetella	0
S	43	Cystobacter	0
S	430522	Pedobacter	0
S	43080	Sulfolobus	0
S	430914	Halorhabdus	0
S	431306	Acetobacter	0
S	432329	Deinococcus	0
S	43263	Pseudomonas	0
S	43357	Kutzneria	0
S	435	Acetobacter	0
S	435897	Lysobacter	0
S	436	Komagataeibacter	0
S	436114	Sulfurihydrogenibium	0
S	436515	Variovorax	0
S	43657	Pseudoalteromonas	0
S	43658	Pseudoalteromonas	0
S	43659	Pseudoalteromonas	0
S	43661	Shewanella	0
S	43662	Pseudoalteromonas	0
S	43663	Paenarthrobacter	0
S	43669	Brachybacterium	0
S	43674	Jonesia	0
S	43675	Rothia	0
S	43685	Lactococcus	0
S	43687	Metallosphaera	0
S	437505	Granulosicoccus	0
S	43767	Rhodococcus	0
S	43770	Corynebacterium	0
S	43771	Corynebacterium	0
S	438	Acetobacter	0
S	438780	Lactobacillus	0
S	43948	Tolumonas	0
S	43989	Cyanothece	0
S	44001	Caldicellulosiruptor	0
S	44012	Ferrimonas	0
S	441209	Rhodobaca	0
S	441500	Corynebacterium	0
S	442	Gluconobacter	0
S	44251	Paenibacillus	0
S	442694	Xanthomonas	0
S	443143	Geobacter	0
S	443144	Geobacter	0
S	443156	Phycicoccus	0
S	444103	Streptomyces	0
S	444444	Chelatococcus	0
S	444860	Synechococcus	0
S	445576	Pseudonocardia	0
S	445700	Prochlorococcus	0
S	445709	Pandoraea	0
S	445710	Dyella	0
S	44574	Nitrosomonas	0
S	44577	Nitrosomonas	0
S	446	Legionella	0
S	446679	Nostoc	0
S	446683	Niabella	0
S	446692	Acetobacter	0
S	446860	Kocuria	0
S	447217	Anaeromyxobacter	0
S	44742	Desulfovibrio	0
S	447471	Simiduia	0
S	449	Legionella	0
S	44930	Natronobacterium	0
S	450	Legionella	0
S	450378	Croceicoccus	0
S	450734	Nocardioides	0
S	451	Tatlockia	0
S	452	Legionella	0
S	45243	Capnocytophaga	0
S	453230	Desulfarculus	0
S	453304	Agromyces	0
S	45362	Mycoplasma	0
S	453816	Bdellovibrio	0
S	454171	Chthonomonas	0
S	454601	Maritalea	0
S	45497	[Clostridium]	0
S	455432	Nocardia	0
S	45610	Psychrobacter	0
S	456327	Xanthomonas	0
S	45634	Streptococcus	0
S	45658	Vibrio	0
S	45663	Desulfohalobium	0
S	456827	Candidatus	0
S	458033	Chloracidobacterium	0
S	459526	Flavobacterium	0
S	45972	Staphylococcus	0
S	46127	Staphylococcus	0
S	461876	Alkaliphilus	0
S	46234	Anabaena	0
S	46257	Pseudomonas	0
S	463	Fluoribacter	0
S	463014	Bordetella	0
S	463024	Bordetella	0
S	463025	Bordetella	0
S	463040	Bordetella	0
S	46354	Thermoanaerobacter	0
S	46355	Spirochaeta	0
S	46429	Sphingobium	0
S	46541	Thermosipho	0
S	465541	Streptomyces	0
S	465721	Steroidobacter	0
S	466153	Singulisphaera	0
S	46677	Pseudomonas	0
S	46679	Pseudomonas	0
S	46867	Clostridium	0
S	470	Acinetobacter	0
S	470934	Pantoea	0
S	471	Acinetobacter	0
S	471223	Geobacillus	0
S	471827	Candidatus	0
S	472175	Nitratireductor	0
S	472181	Pseudomonas	0
S	47229	Massilia	0
S	472569	Devriesea	0
S	472834	Candidatus	0
S	473531	Nitrosococcus	0
S	47466	Borrelia	0
S	475088	Methanosphaerula	0
S	475662	Halomonas	0
S	476	Moraxella	0
S	476157	Altererythrobacter	0
S	47715	Lactobacillus	0
S	47735	Bibersteinia	0
S	47763	Streptomyces	0
S	477641	Modestobacter	0
S	477680	Filimonas	0
S	47770	Lactobacillus	0
S	477976	Calditerrivibrio	0
S	47835	Spiroplasma	0
S	47850	Micromonospora	0
S	47857	Micromonospora	0
S	47858	Micromonospora	0
S	47865	Micromonospora	0
S	47872	Micromonospora	0
S	47878	Pseudomonas	0
S	47879	Pseudomonas	0
S	47880	Pseudomonas	0
S	47883	Pseudomonas	0
S	47884	Pseudomonas	0
S	47885	Pseudomonas	0
S	47917	Serratia	0
S	48	Archangium	0
S	480	Moraxella	0
S	48003	Mycoplasma	0
S	481146	Acetobacter	0
S	481743	Paenibacillus	0
S	482462	Mycobacterium	0
S	482564	Oscillatoria	0
S	482957	Burkholderia	0
S	48296	Acinetobacter	0
S	483	Neisseria	0
S	483547	Geoalkalibacter	0
S	483937	Paenibacillus	0
S	484429	Sphingobium	0
S	484770	Pelosinus	0
S	485	Neisseria	0
S	486	Neisseria	0
S	48664	Xanthomonas	0
S	487	Neisseria	0
S	487184	Pseudomonas	0
S	487316	Acinetobacter	0
S	488	Neisseria	0
S	488142	Serratia	0
S	488446	Burkholderia	0
S	488447	Burkholderia	0
S	488546	Campylobacter	0
S	488729	Burkholderia	0
S	488731	Burkholderia	0
S	488732	Burkholderia	0
S	489	Neisseria	0
S	48935	Novosphingobium	0
S	490	Neisseria	0
S	490759	Marinobacter	0
S	492670	Bacillus	0
S	49319	Rubrobacter	0
S	49338	Desulfitobacterium	0
S	495	Neisseria	0
S	497724	Campylobacter	0
S	497725	Kosakonia	0
S	497965	Cyanothece	0
S	49899	Thermococcus	0
S	499229	Tepidanaerobacter	0
S	499555	Dietzia	0
S	500	Thermomicrobium	0
S	50052	Mycoplasma	0
S	502394	Deinococcus	0
S	502558	Eggerthella	0
S	502682	Erythrobacter	0
S	50339	Thermoplasma	0
S	50340	Pseudomonas	0
S	504	Kingella	0
S	505249	Malacobacter	0
S	50719	Vibrio	0
S	507626	Halomonas	0
S	511	Alcaligenes	0
S	511062	Oceanimonas	0
S	511435	Candidatus	0
S	511746	Methylacidiphilum	0
S	51197	Syntrophobotulus	0
S	51229	Wigglesworthia	0
S	512649	Vibrio	0
S	512763	Rufibacter	0
S	513050	Dictyoglomus	0
S	51365	Mycoplasma	0
S	51369	Lactobacillus	0
S	51515	Dehalobacterium	0
S	515256	Bartonella	0
S	515393	Pseudomonas	0
S	516051	Muricauda	0
S	516075	Providencia	0
S	51663	Pediococcus	0
S	51665	Aerococcus	0
S	51669	Tetragenococcus	0
S	518	Bordetella	0
S	519472	Vagococcus	0
S	52	Chondromyces	0
S	520	Bordetella	0
S	52022	Meiothermus	0
S	521	Bordetella	0
S	52133	Acinetobacter	0
S	52227	Prevotella	0
S	52242	Lactobacillus	0
S	52443	Vibrio	0
S	52584	Brachyspira	0
S	52765	Caldicellulosiruptor	0
S	52766	Caldicellulosiruptor	0
S	52773	Actinomyces	0
S	528191	Paenibacillus	0
S	528244	Azospirillum	0
S	529	Ochrobactrum	0
S	529884	Rhodoluna	0
S	530584	Prauserella	0
S	531813	Pelagibacterium	0
S	531844	Flavobacteriaceae	0
S	533	Beijerinckia	0
S	53336	Tatumella	0
S	53345	Enterococcus	0
S	53346	Enterococcus	0
S	53358	Intrasporangium	0
S	53399	Hyphomicrobium	0
S	53407	Pseudomonas	0
S	53408	Pseudomonas	0
S	53412	Pseudomonas	0
S	53437	Nocardiopsis	0
S	53444	Lactobacillus	0
S	53461	Nakamurella	0
S	53558	Mycoplasma	0
S	535712	Candidatus	0
S	535744	Cronobacter	0
S	536	Chromobacterium	0
S	536018	Mesorhizobium	0
S	53635	Acidimicrobium	0
S	536441	Chryseobacterium	0
S	538979	Xanthomonas	0
S	539	Eikenella	0
S	53946	Octadecabacter	0
S	54120	Methanolacinia	0
S	542	Zymomonas	0
S	54248	Hyperthermus	0
S	54291	Raoultella	0
S	54299	Chroococcidiopsis	0
S	54308	Pleurocapsa	0
S	543877	Altererythrobacter	0
S	544580	Actinomyces	0
S	545	Citrobacter	0
S	545612	Bartonella	0
S	545619	Paraoerskovia	0
S	54571	Streptomyces	0
S	546	Citrobacter	0
S	546160	Dietzia	0
S	546871	Friedmanniella	0
S	546874	Friedmanniella	0
S	547144	Hydrogenobaculum	0
S	547188	Phycisphaera	0
S	54736	Salmonella	0
S	548	Klebsiella	0
S	549	Pantoea	0
S	54913	Brevibacillus	0
S	549298	Francisella	0
S	550	Enterobacter	0
S	55148	Deinococcus	0
S	551760	Aromatoleum	0
S	55197	Flavobacterium	0
S	552	Erwinia	0
S	55205	Caldicellulosiruptor	0
S	55206	Sediminispirochaeta	0
S	55208	Pectobacterium	0
S	55211	Erwinia	0
S	552810	Dehalogenimonas	0
S	553	Pantoea	0
S	553239	Vibrio	0
S	553510	Streptomyces	0
S	553814	Acidovorax	0
S	554	Pectobacterium	0
S	55508	Janthinobacterium	0
S	55518	Magnetospirillum	0
S	55583	Dehalobacter	0
S	556	Dickeya	0
S	55601	Vibrio	0
S	556053	Polynucleobacter	0
S	556054	Polynucleobacter	0
S	556288	Brachybacterium	0
S	556325	Neomicrococcus	0
S	55802	Thermococcus	0
S	558152	Chryseobacterium	0
S	56	Sorangium	0
S	561879	Bacillus	0
S	563	Shimwellia	0
S	563177	Acidianus	0
S	564	Escherichia	0
S	564064	Spirosoma	0
S	56426	Bartonella	0
S	56450	Xanthomonas	0
S	56454	Xanthomonas	0
S	56458	Xanthomonas	0
S	56460	Xanthomonas	0
S	565033	Geoglobus	0
S	565560	Streptomyces	0
S	56730	Rhizobium	0
S	568766	Dickeya	0
S	56877	Helicobacter	0
S	569	Hafnia	0
S	56956	Thermus	0
S	57029	Psychroflexus	0
S	571	Klebsiella	0
S	571256	Ochrobactrum	0
S	571800	Psychrobacter	0
S	571913	Luteipulveratus	0
S	571915	Corynebacterium	0
S	573	Klebsiella	0
S	57320	Pseudodesulfovibrio	0
S	573570	Francisella	0
S	573600	Candidatus	0
S	573737	Pandoraea	0
S	57480	Microvirgula	0
S	57487	Pseudothermotoga	0
S	575	Raoultella	0
S	575200	Corynebacterium	0
S	576610	Polynucleobacter	0
S	576611	Polynucleobacter	0
S	57704	Tsukamurella	0
S	57705	Halomicrobium	0
S	57706	Citrobacter	0
S	57975	Burkholderia	0
S	580165	Bacillus	0
S	58049	Colwellia	0
S	58138	Desulfofarcimen	0
S	58180	Desulfovibrio	0
S	582	Morganella	0
S	582419	Thermococcus	0
S	58290	Archaeoglobus	0
S	583357	Thermoanaerobacter	0
S	584	Proteus	0
S	584609	Tenacibaculum	0
S	585	Proteus	0
S	585423	Synechococcus	0
S	585425	Synechococcus	0
S	585455	Thiohalobacter	0
S	586416	Terribacillus	0
S	587	Providencia	0
S	587753	Pseudomonas	0
S	588	Providencia	0
S	588898	Haloterrigena	0
S	588932	Brevundimonas	0
S	589382	Agromyces	0
S	589436	Prevotella	0
S	589437	Prevotella	0
S	589873	Alteromonas	0
S	591154	Methylacidiphilum	0
S	591197	Ignavibacterium	0
S	592316	Pantoea	0
S	59310	Streptococcus	0
S	593909	Mesorhizobium	0
S	59405	Thauera	0
S	594679	Allofrancisella	0
S	59505	Actinotignum	0
S	59600	Cellulophaga	0
S	59610	Desulfotomaculum	0
S	59748	Candidatus	0
S	59843	Paenibacillus	0
S	598467	Brenneria	0
S	59930	Cyanobium	0
S	60217	Shewanella	0
S	603050	Malacobacter	0
S	604330	Olsenella	0
S	60478	Shewanella	0
S	60520	Lactobacillus	0
S	60548	Paraburkholderia	0
S	60550	Burkholderia	0
S	60552	Burkholderia	0
S	60847	Halogeometricum	0
S	60890	Phaeobacter	0
S	60893	Desulfobacca	0
S	60920	Sanguibacter	0
S	60961	Shewanella	0
S	61015	Staphylococcus	0
S	614	Serratia	0
S	61435	Dehalococcoides	0
S	615	Serratia	0
S	61624	Paenibacillus	0
S	61635	Acholeplasma	0
S	61645	Enterobacter	0
S	61646	Lelliottia	0
S	61647	Pluralibacter	0
S	61648	Kluyvera	0
S	61651	Serratia	0
S	61652	Serratia	0
S	616991	Arenibacter	0
S	621376	Pseudoalteromonas	0
S	62153	Vibrio	0
S	623	Shigella	0
S	62320	Haloterrigena	0
S	62322	Shewanella	0
S	624186	Blattabacterium	0
S	627192	Sphingobium	0
S	628	Xenorhabdus	0
S	62928	Azoarcus	0
S	629680	Brevibacterium	0
S	62977	Acinetobacter	0
S	63	Vitreoscilla	0
S	630	Yersinia	0
S	630515	Microlunatus	0
S	631	Yersinia	0
S	631220	Desulfovibrio	0
S	63186	Zobellia	0
S	632	Yersinia	0
S	632569	Saccharomonospora	0
S	632773	Bacillus	0
S	633	Yersinia	0
S	63363	Aquifex	0
S	633807	Vagococcus	0
S	634113	Candidatus	0
S	636	Edwardsiella	0
S	63612	Sodalis	0
S	63745	Sideroxydans	0
S	637971	Lactobacillus	0
S	638619	Bifidobacterium	0
S	639310	Olleya	0
S	639313	Hoyosella	0
S	640510	Burkholderia	0
S	640511	Burkholderia	0
S	640512	Burkholderia	0
S	64104	Bacillus	0
S	641107	Clostridium	0
S	641487	Lactococcus	0
S	64160	Desulfurobacterium	0
S	642780	Marmoricola	0
S	64296	Edge	0
S	643214	Staphylococcus	0
S	644	Aeromonas	0
S	644007	Streptococcus	0
S	644281	Methanocaldococcus	0
S	64471	Synechococcus	0
S	644968	Desulfovibrio	0
S	645	Aeromonas	0
S	645517	Altererythrobacter	0
S	648	Aeromonas	0
S	648999	Micromonospora	0
S	649831	Actinoplanes	0
S	649841	Sulfuricella	0
S	650378	Cardinium	0
S	65058	Corynebacterium	0
S	65093	Halothece	0
S	651	Aeromonas	0
S	651143	Fibrella	0
S	65123	Mycoplasma	0
S	651457	Kosmotoga	0
S	651740	Pseudomonas	0
S	652	Aeromonas	0
S	652716	Prevotella	0
S	652787	Mucilaginibacter	0
S	65393	Cyanothece	0
S	654	Aeromonas	0
S	655015	Methylocystis	0
S	655307	Neisseria	0
S	65553	Sulfurospirillum	0
S	65555	Desulfocapsa	0
S	656024	Frankia	0
S	656178	Pandoraea	0
S	656179	Pandoraea	0
S	656366	Arthrobacter	0
S	656519	Halanaerobium	0
S	65741	Pseudomonas	0
S	657445	Francisella	0
S	658062	Candidatus	0
S	66084	Wolbachia	0
S	66269	Pantoea	0
S	663	Vibrio	0
S	663364	Haloarcobacter	0
S	664962	Azospirillum	0
S	665032	Deftia	0
S	665099	Bacillus	0
S	665913	Pantoea	0
S	665914	Pantoea	0
S	666	Vibrio	0
S	666685	Rhodanobacter	0
S	666686	Bacillus	0
S	668	Aliivibrio	0
S	66821	Sulfurospirillum	0
S	669	Vibrio	0
S	669041	Tenacibaculum	0
S	669359	Geminocystis	0
S	66969	Legionella	0
S	670	Vibrio	0
S	670052	Cryobacterium	0
S	671223	Propionibacterium	0
S	671990	Serratia	0
S	672	Vibrio	0
S	67258	Streptomyces	0
S	67267	Streptomyces	0
S	673	Grimontia	0
S	67304	Streptomyces	0
S	673372	Vibrio	0
S	673862	Candidatus	0
S	674	Vibrio	0
S	674703	Rhodoplanes	0
S	675864	Auraticoccus	0
S	676	Vibrio	0
S	67780	Edwardsiella	0
S	67824	Citrobacter	0
S	67825	Citrobacter	0
S	67827	Citrobacter	0
S	67854	Actinobacillus	0
S	679318	Rhodococcus	0
S	680	Vibrio	0
S	680279	Agarivorans	0
S	68173	Kitasatospora	0
S	68179	Streptomyces	0
S	68192	Streptomyces	0
S	68202	Streptomyces	0
S	68209	Streptomyces	0
S	68214	Streptomyces	0
S	68223	Streptomyces	0
S	68246	Streptomyces	0
S	68249	Streptomyces	0
S	68280	Streptomyces	0
S	682998	Azospirillum	0
S	684552	Agrococcus	0
S	68570	Streptomyces	0
S	686597	Martelella	0
S	687	Vibrio	0
S	68895	Cupriavidus	0
S	68909	Deinococcus	0
S	69	Lysobacter	0
S	691	Vibrio	0
S	691437	Geobacillus	0
S	69218	Enterobacter	0
S	69220	Lelliottia	0
S	69223	Dickeya	0
S	692370	Altererythrobacter	0
S	693075	Caldisericum	0
S	69328	Pseudomonas	0
S	693444	Enterobacteriaceae	0
S	69373	Curtobacterium	0
S	69395	Caulobacter	0
S	69525	Natrinema	0
S	69539	Moritella	0
S	69666	Caulobacter	0
S	69823	Selenomonas	0
S	698828	Kushneria	0
S	699370	Thermus	0
S	69966	Macrococcus	0
S	7	Azorhizobium	0
S	701042	Mycobacterium	0
S	702113	Novosphingobium	0
S	702114	Methylomonas	0
S	702115	Pseudomonas	0
S	70255	Staphylococcus	0
S	70258	Staphylococcus	0
S	702967	Corynebacterium	0
S	703	Plesiomonas	0
S	70775	Pseudomonas	0
S	70799	Nodularia	0
S	708126	Jeotgalibaca	0
S	708131	Aurantimicrobium	0
S	708186	Aliiarcobacter	0
S	70863	Shewanella	0
S	70864	Shewanella	0
S	709797	Bradyrhizobiaceae	0
S	709883	Micromonospora	0
S	710111	Frankia	0
S	712122	Actinomyces	0
S	712270	Dietzia	0
S	712310	Haemophilus	0
S	712357	Leptotrichia	0
S	712368	Leptotrichia	0
S	712411	Olsenella	0
S	712528	Selenomonas	0
S	712538	Selenomonas	0
S	712624	Streptococcus	0
S	712633	Streptococcus	0
S	712991	Lachnospiraceae	0
S	713030	Selenomonas	0
S	713887	Candidatus	0
S	714	Aggregatibacter	0
S	71433	Mesorhizobium	0
S	715	Actinobacillus	0
S	716	Actinobacillus	0
S	71667	Waddlia	0
S	716816	Oceanicoccus	0
S	716925	Ensifer	0
S	717609	Caldicellulosiruptor	0
S	717785	Hyphomicrobium	0
S	718	Actinobacillus	0
S	718217	cyanobacterium	0
S	71999	Kocuria	0
S	72	Simonsiella	0
S	72000	Kocuria	0
S	721785	Acidovorax	0
S	722472	Bradyrhizobium	0
S	722731	Mycobacterium	0
S	72557	Achromobacter	0
S	726	Haemophilus	0
S	727	Haemophilus	0
S	728003	Cycloclasticus	0
S	72803	Thermococcus	0
S	728066	Pseudarthrobacter	0
S	729	Haemophilus	0
S	730	[Haemophilus]	0
S	731	Histophilus	0
S	73141	Thiocystis	0
S	732	Aggregatibacter	0
S	738	Glaesserella	0
S	739	Aggregatibacter	0
S	73913	Methanocaldococcus	0
S	73919	Thermaerobacter	0
S	74033	Antarctobacter	0
S	74109	Photobacterium	0
S	74313	Brevundimonas	0
S	74318	Maricaulis	0
S	743722	Sphingobacterium	0
S	744985	alpha	0
S	745310	Sphingomonas	0
S	745377	Natronolimnobius	0
S	746691	Oceanobacillus	0
S	747	Pasteurella	0
S	74700	Entomoplasma	0
S	748247	Azoarcus	0
S	748280	Pseudogulbenkiania	0
S	74829	Pseudomonas	0
S	748811	Sulfuritalea	0
S	750	Gallibacterium	0
S	75105	Paraburkholderia	0
S	75385	Micropruina	0
S	754	Pasteurella	0
S	754397	Polaribacter	0
S	754409	Winogradskyella	0
S	754417	Winogradskyella	0
S	754423	Tenacibaculum	0
S	754429	Gilvibacter	0
S	754476	Methylophaga	0
S	754477	Methylophaga	0
S	755307	Salinigranum	0
S	755731	Clostridium	0
S	75588	Pseudomonas	0
S	75612	Pseudomonas	0
S	756828	Bacillus	0
S	756883	halophilic	0
S	756892	Acinetobacter	0
S	75697	Castellaniella	0
S	758793	Burkholderia	0
S	758796	Burkholderia	0
S	758802	Mycolicibacterium	0
S	75906	Thermocrinis	0
S	759620	Weissella	0
S	75985	Mannheimia	0
S	76123	Prevotella	0
S	76124	[Eubacterium]	0
S	76258	Vibrio	0
S	762954	Siansivirga	0
S	76517	Campylobacter	0
S	76594	Cellulophaga	0
S	766224	Vibrio	0
S	76731	Roseateles	0
S	76758	Pseudomonas	0
S	76759	Pseudomonas	0
S	76760	Pseudomonas	0
S	767892	Candidatus	0
S	76853	Solibacillus	0
S	76860	Streptococcus	0
S	76936	Helicobacter	0
S	76947	Sphingobium	0
S	77038	Wolbachia	0
S	779	Ehrlichia	0
S	781	Rickettsia	0
S	782	Rickettsia	0
S	78258	Parascardovia	0
S	78259	Scardovia	0
S	78327	Pseudomonas	0
S	78331	Mycobacterium	0
S	784	Orientia	0
S	785	Rickettsia	0
S	78587	Asticcacaulis	0
S	79209	Desulfosporosinus	0
S	79329	Chitinophaga	0
S	794903	Opitutaceae	0
S	795665	Hydrogenophaga	0
S	79604	Denitrobacterium	0
S	797277	Pseudomonas	0
S	79880	Bacillus	0
S	79883	Bacillus	0
S	79885	Bacillus	0
S	79967	Erwinia	0
S	803	Bartonella	0
S	80679	Thioflavicoccus	0
S	80816	Haliangium	0
